,Name,Price,Sales,Rating,Rating record,Discount(%),Date,Category,Ini_cat,Group_ID
1230,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,68000.0,"4,9",25000.0,,2023-03-19,Rose,R,9
1231,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,161000.0,5,66000.0,,2023-03-19,Rose,R,19
1292,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 100ml,345.0,21000.0,5,776.0,,2023-03-20,Rose,R,7
1293,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,180.0,57000.0,"4,9",19000.0,,2023-03-20,Rose,R,14
1294,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,145.0,76000.0,5,31000.0,,2023-03-20,Rose,R,16
1295,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,68000.0,"4,9",25000.0,,2023-03-20,Rose,R,9
1296,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,195.0,52000.0,"4,9",19000.0,,2023-03-20,Rose,R,15
1297,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",945.0,203.0,"4,9",75.0,,2023-03-20,Rose,R,13
1298,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,511.0,"4,9",211.0,,2023-03-20,Rose,R,5
1299,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,323.0,251.0,5,90.0,,2023-03-20,Rose,R,10
1300,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,295.0,87000.0,"4,9",32000.0,,2023-03-20,Rose,R,8
1301,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,622.0,128.0,5,50.0,,2023-03-20,Rose,R,11
1302,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,622.0,703.0,5,287.0,,2023-03-20,Rose,R,12
1303,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,265.0,39000.0,"4,9",14000.0,,2023-03-20,Rose,R,20
1304,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,195.0,128000.0,5,47000.0,,2023-03-20,Rose,R,17
1305,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,162000.0,5,66000.0,,2023-03-20,Rose,R,19
1355,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,180.0,57000.0,"4,9",19000.0,,2023-03-21,Rose,R,14
1356,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,,76000.0,5,31000.0,,2023-03-21,Rose,R,16
1357,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,274.0,"4,9",79.0,,2023-03-21,Rose,R,6
1358,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,195.0,52000.0,"4,9",19000.0,,2023-03-21,Rose,R,15
1359,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",945.0,203.0,"4,9",75.0,,2023-03-21,Rose,R,13
1360,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,323.0,251.0,5,90.0,,2023-03-21,Rose,R,10
1361,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,512.0,"4,9",211.0,,2023-03-21,Rose,R,5
1362,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,295.0,87000.0,"4,9",32000.0,,2023-03-21,Rose,R,8
1363,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,622.0,128.0,5,50.0,,2023-03-21,Rose,R,11
1364,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,265.0,39000.0,"4,9",14000.0,,2023-03-21,Rose,R,20
1365,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,,704.0,5,287.0,,2023-03-21,Rose,R,12
1366,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,195.0,128000.0,5,47000.0,,2023-03-21,Rose,R,17
1367,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,162000.0,5,66000.0,,2023-03-21,Rose,R,19
1420,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,274.0,"4,9",79.0,,2023-03-22,Rose,R,6
1421,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 100ml,345.0,21000.0,5,777.0,,2023-03-22,Rose,R,7
1422,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,323.0,252.0,5,90.0,,2023-03-22,Rose,R,10
1423,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,180.0,57000.0,"4,9",19000.0,,2023-03-22,Rose,R,14
1424,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",945.0,203.0,"4,9",75.0,,2023-03-22,Rose,R,13
1425,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,145.0,76000.0,5,31000.0,,2023-03-22,Rose,R,16
1426,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,513.0,"4,9",211.0,,2023-03-22,Rose,R,5
1427,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,622.0,128.0,5,50.0,,2023-03-22,Rose,R,11
1428,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,68000.0,"4,9",25000.0,,2023-03-22,Rose,R,9
1429,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,195.0,53000.0,"4,9",19000.0,,2023-03-22,Rose,R,15
1430,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,622.0,705.0,5,287.0,,2023-03-22,Rose,R,12
1431,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,295.0,87000.0,"4,9",32000.0,,2023-03-22,Rose,R,8
1432,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,195.0,129000.0,5,47000.0,,2023-03-22,Rose,R,17
1433,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,162000.0,5,66000.0,,2023-03-22,Rose,R,19
1484,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,289.0,274.0,"4,9",79.0,15.0,2023-03-23,Rose,R,6
1485,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 100ml,,21000.0,5,778.0,15.0,2023-03-23,Rose,R,7
1486,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,274.55,253.0,5,91.0,15.0,2023-03-23,Rose,R,10
1487,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,153.0,57000.0,"4,9",19000.0,15.0,2023-03-23,Rose,R,14
1488,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",803.25,203.0,"4,9",75.0,15.0,2023-03-23,Rose,R,13
1489,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,123.25,76000.0,5,31000.0,15.0,2023-03-23,Rose,R,16
1490,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,515.0,"4,9",211.0,,2023-03-23,Rose,R,5
1491,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,528.7,128.0,5,50.0,15.0,2023-03-23,Rose,R,11
1492,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,327.25,68000.0,"4,9",25000.0,15.0,2023-03-23,Rose,R,9
1493,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,165.75,53000.0,"4,9",19000.0,15.0,2023-03-23,Rose,R,15
1494,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,528.7,707.0,5,288.0,15.0,2023-03-23,Rose,R,12
1495,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,250.75,88000.0,"4,9",32000.0,15.0,2023-03-23,Rose,R,8
1496,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,165.75,129000.0,5,47000.0,15.0,2023-03-23,Rose,R,17
1497,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,225.25,39000.0,"4,9",14000.0,15.0,2023-03-23,Rose,R,20
1498,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,165.75,162000.0,5,66000.0,15.0,2023-03-23,Rose,R,19
1549,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,272.0,275.0,"4,9",80.0,20.0,2023-03-24,Rose,R,6
1550,[Mã COSCN12 giảm 8%] Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 140ml,116.0,18000.0,"4,9",687.0,20.0,2023-03-24,Rose,R,18
1551,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,497.6,128.0,5,50.0,20.0,2023-03-24,Rose,R,11
1552,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",756.0,203.0,"4,9",76.0,20.0,2023-03-24,Rose,R,13
1553,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,,57000.0,"4,9",19000.0,20.0,2023-03-24,Rose,R,14
1554,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,258.4,254.0,5,91.0,20.0,2023-03-24,Rose,R,10
1555,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,156.0,53000.0,"4,9",19000.0,20.0,2023-03-24,Rose,R,15
1556,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,516.0,"4,9",211.0,,2023-03-24,Rose,R,5
1557,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,308.0,68000.0,"4,9",25000.0,20.0,2023-03-24,Rose,R,9
1558,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,116.0,76000.0,5,31000.0,20.0,2023-03-24,Rose,R,16
1559,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,497.6,710.0,5,289.0,20.0,2023-03-24,Rose,R,12
1560,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,156.0,129000.0,5,47000.0,20.0,2023-03-24,Rose,R,17
1561,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,236.0,88000.0,"4,9",32000.0,20.0,2023-03-24,Rose,R,8
1562,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,156.0,162000.0,5,66000.0,20.0,2023-03-24,Rose,R,19
1615,[Mã COSCN12 giảm 8%] Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 140ml,145.0,18000.0,"4,9",687.0,,2023-03-25,Rose,R,18
1616,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,622.0,128.0,5,50.0,,2023-03-25,Rose,R,11
1617,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,323.0,254.0,5,91.0,,2023-03-25,Rose,R,10
1618,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,276.0,"4,9",80.0,,2023-03-25,Rose,R,6
1619,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,180.0,57000.0,"4,9",19000.0,,2023-03-25,Rose,R,14
1620,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,518.0,"4,9",212.0,,2023-03-25,Rose,R,5
1621,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",945.0,203.0,"4,9",76.0,,2023-03-25,Rose,R,13
1622,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,145.0,76000.0,5,31000.0,,2023-03-25,Rose,R,16
1623,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,195.0,53000.0,"4,9",19000.0,,2023-03-25,Rose,R,15
1624,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,622.0,710.0,5,289.0,,2023-03-25,Rose,R,12
1625,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,68000.0,"4,9",25000.0,,2023-03-25,Rose,R,9
1626,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,265.0,39000.0,"4,9",14000.0,,2023-03-25,Rose,R,20
1627,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,295.0,88000.0,"4,9",32000.0,,2023-03-25,Rose,R,8
1628,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,195.0,129000.0,5,47000.0,,2023-03-25,Rose,R,17
1629,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,162000.0,5,66000.0,,2023-03-25,Rose,R,19
1681,[Mã COSCN12 giảm 8%] Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 140ml,145.0,18000.0,"4,9",687.0,,2023-03-26,Rose,R,18
1682,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,622.0,128.0,5,50.0,,2023-03-26,Rose,R,11
1683,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,323.0,254.0,5,91.0,,2023-03-26,Rose,R,10
1684,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,276.0,"4,9",80.0,,2023-03-26,Rose,R,6
1685,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,180.0,57000.0,"4,9",19000.0,,2023-03-26,Rose,R,14
1686,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,518.0,"4,9",212.0,,2023-03-26,Rose,R,5
1687,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",945.0,203.0,"4,9",76.0,,2023-03-26,Rose,R,13
1688,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,145.0,76000.0,5,31000.0,,2023-03-26,Rose,R,16
1689,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,195.0,53000.0,"4,9",19000.0,,2023-03-26,Rose,R,15
1690,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,622.0,710.0,5,289.0,,2023-03-26,Rose,R,12
1691,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,68000.0,"4,9",25000.0,,2023-03-26,Rose,R,9
1692,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,265.0,39000.0,"4,9",14000.0,,2023-03-26,Rose,R,20
1693,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,295.0,88000.0,"4,9",32000.0,,2023-03-26,Rose,R,8
1694,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,195.0,129000.0,5,47000.0,,2023-03-26,Rose,R,17
1695,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,162000.0,5,66000.0,,2023-03-26,Rose,R,19
1737,[Mã COSCN12 giảm 8%] Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 140ml,145.0,18000.0,"4,9",687.0,,2023-03-27,Rose,R,18
1738,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,622.0,128.0,5,50.0,,2023-03-27,Rose,R,11
1739,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,277.0,"4,9",80.0,,2023-03-27,Rose,R,6
1740,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,323.0,255.0,5,91.0,,2023-03-27,Rose,R,10
1741,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,180.0,57000.0,"4,9",19000.0,,2023-03-27,Rose,R,14
1742,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,145.0,76000.0,5,31000.0,,2023-03-27,Rose,R,16
1743,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,518.0,"4,9",212.0,,2023-03-27,Rose,R,5
1744,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",945.0,203.0,"4,9",76.0,,2023-03-27,Rose,R,13
1745,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,68000.0,"4,9",25000.0,,2023-03-27,Rose,R,9
1746,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,195.0,53000.0,"4,9",19000.0,,2023-03-27,Rose,R,15
1747,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,295.0,88000.0,"4,9",32000.0,,2023-03-27,Rose,R,8
1748,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,622.0,710.0,5,289.0,,2023-03-27,Rose,R,12
