,Name,Price,Sales,Rating,Rating record,Discount(%),Date,Category,Ini_cat,Group_ID
1543,HÀNG TẶNG KHÔNG BÁN - PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,36000.0,"4,9",11000.0,,2023-03-24,Pomelo,P,3
1544,Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,172.0,311.0,"4,9",86.0,20.0,2023-03-24,Pomelo,P,4
1545,SPECIAL COMBO gội xả bưởi Cocoon tặng 1 Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,430.0,333.0,"4,9",95.0,,2023-03-24,Pomelo,P,9
1546,[Mã COSCN12 giảm 8%] Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 310ml,196.0,135000.0,"4,9",44000.0,20.0,2023-03-24,Pomelo,P,13
1547,SPECIAL COMBO gội bưởi + nước dưỡng tóc tinh dầu bưởi tặng Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,410.0,23.0,5,11.0,,2023-03-24,Pomelo,P,8
1548,PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,132.0,128000.0,"4,9",33000.0,20.0,2023-03-24,Pomelo,P,5
1607,HÀNG TẶNG KHÔNG BÁN - Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,215.0,12000.0,"4,9",311.0,,2023-03-25,Pomelo,P,2
1608,Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,215.0,324.0,"4,9",89.0,,2023-03-25,Pomelo,P,4
1609,SPECIAL COMBO gội xả bưởi Cocoon tặng 1 nước dưỡng tóc tinh dầu bưởi - Phiên bản nâng cấp Cocoon 140ml,430.0,152000.0,"4,9",5000.0,,2023-03-25,Pomelo,P,10
1610,HÀNG TẶNG KHÔNG BÁN - PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,37000.0,"4,9",11000.0,,2023-03-25,Pomelo,P,3
1611,SPECIAL COMBO gội xả bưởi Cocoon tặng 1 Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,430.0,361.0,5,101.0,,2023-03-25,Pomelo,P,9
1612,[Mã COSCN12 giảm 8%] Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 310ml,245.0,136000.0,"4,9",44000.0,,2023-03-25,Pomelo,P,13
1613,SPECIAL COMBO gội bưởi + nước dưỡng tóc tinh dầu bưởi tặng Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,410.0,30.0,5,12.0,,2023-03-25,Pomelo,P,8
1614,PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,13000.0,"4,9",33000.0,,2023-03-25,Pomelo,P,5
1673,HÀNG TẶNG KHÔNG BÁN - Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,215.0,12000.0,"4,9",311.0,,2023-03-26,Pomelo,P,2
1674,Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,215.0,324.0,"4,9",89.0,,2023-03-26,Pomelo,P,4
1675,SPECIAL COMBO gội xả bưởi Cocoon tặng 1 nước dưỡng tóc tinh dầu bưởi - Phiên bản nâng cấp Cocoon 140ml,430.0,152000.0,"4,9",5000.0,,2023-03-26,Pomelo,P,10
1676,HÀNG TẶNG KHÔNG BÁN - PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,37000.0,"4,9",11000.0,,2023-03-26,Pomelo,P,3
1677,SPECIAL COMBO gội xả bưởi Cocoon tặng 1 Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,430.0,361.0,5,101.0,,2023-03-26,Pomelo,P,9
1678,[Mã COSCN12 giảm 8%] Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 310ml,245.0,136000.0,"4,9",44000.0,,2023-03-26,Pomelo,P,13
1679,SPECIAL COMBO gội bưởi + nước dưỡng tóc tinh dầu bưởi tặng Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,410.0,30.0,5,12.0,,2023-03-26,Pomelo,P,8
1680,PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,13000.0,"4,9",33000.0,,2023-03-26,Pomelo,P,5
1735,HÀNG TẶNG KHÔNG BÁN - PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,37000.0,"4,9",11000.0,,2023-03-27,Pomelo,P,3
1736,PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,132000.0,"4,9",34000.0,,2023-03-27,Pomelo,P,5
